workbook_label,workbook_file,defined_name,value,destinations,logical_area,ustaxes_files,direct_file_files,backend_files,coverage_status,notes
2024,24_1040.xlsx,IRA_CONV_YOU,'1099-R'!$O$4,"[{""sheet"": ""1099-R"", ""coord"": ""$O$4""}]",1099_r,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/F8606.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Retirement distributions and basis interactions.
2024,24_1040.xlsx,IRA_Deduction,"'Sch. 1, Line 20 (IRA)'!$L$102","[{""sheet"": ""Sch. 1, Line 20 (IRA)"", ""coord"": ""$L$102""}]",ira_adjustment_worksheet,"[""src/forms/Y2025/irsForms/Schedule1.ts"", ""src/forms/Y2025/irsForms/F8606.ts"", ""src/forms/Y2025/irsForms/F8880.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml"", ""direct-file/backend/src/main/resources/tax/form8880.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,IRA deduction / saver’s credit interactions.
2024,24_1040.xlsx,IRA_Dist_SPOUSE,'1099-R'!$M$31,"[{""sheet"": ""1099-R"", ""coord"": ""$M$31""}]",1099_r,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/F8606.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Retirement distributions and basis interactions.
2024,24_1040.xlsx,IRA_Dist_YOU,'1099-R'!$M$4,"[{""sheet"": ""1099-R"", ""coord"": ""$M$4""}]",1099_r,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/F8606.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Retirement distributions and basis interactions.
2024,24_1040.xlsx,IRA_FedTaxWH,'1099-R'!$D$62,"[{""sheet"": ""1099-R"", ""coord"": ""$D$62""}]",1099_r,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/F8606.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Retirement distributions and basis interactions.
2024,24_1040.xlsx,IRA_Gross,'1099-R'!$D$58,"[{""sheet"": ""1099-R"", ""coord"": ""$D$58""}]",1099_r,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/F8606.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Retirement distributions and basis interactions.
2024,24_1040.xlsx,IRA_HFD,'Lines 4ab (IRA Dist.)'!$A$64,"[{""sheet"": ""Lines 4ab (IRA Dist.)"", ""coord"": ""$A$64""}]",ira_distribution_worksheet,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/F8606.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,IRA taxable amount worksheet.
2024,24_1040.xlsx,IRA_QCD,'Lines 4ab (IRA Dist.)'!$A$46,"[{""sheet"": ""Lines 4ab (IRA Dist.)"", ""coord"": ""$A$46""}]",ira_distribution_worksheet,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/F8606.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,IRA taxable amount worksheet.
2024,24_1040.xlsx,IRA_Rollover,'Lines 4ab (IRA Dist.)'!$A$13,"[{""sheet"": ""Lines 4ab (IRA Dist.)"", ""coord"": ""$A$13""}]",ira_distribution_worksheet,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/F8606.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,IRA taxable amount worksheet.
2024,24_1040.xlsx,IRA_Taxable,'1040'!$AD$58,"[{""sheet"": ""1040"", ""coord"": ""$AD$58""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2024,24_1040.xlsx,IRA_Taxable_1099R,'1099-R'!$D$59,"[{""sheet"": ""1099-R"", ""coord"": ""$D$59""}]",1099_r,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/F8606.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Retirement distributions and basis interactions.
2024,24_1040.xlsx,IRA_Taxable_Spouse,'1099-R'!$M$32,"[{""sheet"": ""1099-R"", ""coord"": ""$M$32""}]",1099_r,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/F8606.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Retirement distributions and basis interactions.
2024,24_1040.xlsx,IRA_Taxable_You,'1099-R'!$M$5,"[{""sheet"": ""1099-R"", ""coord"": ""$M$5""}]",1099_r,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/F8606.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Retirement distributions and basis interactions.
2024,24_1040.xlsx,IRAContrib_Taxable1,'8606'!$AE$65,"[{""sheet"": ""8606"", ""coord"": ""$AE$65""}]",form_8606,"[""src/forms/Y2025/irsForms/F8606.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Nondeductible IRAs.
2024,24_1040.xlsx,IRAContrib_Taxable2,'8606'!$AE$174,"[{""sheet"": ""8606"", ""coord"": ""$AE$174""}]",form_8606,"[""src/forms/Y2025/irsForms/F8606.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Nondeductible IRAs.
2024,24_1040.xlsx,IRAConvert_Taxable1,'8606'!$AM$79,"[{""sheet"": ""8606"", ""coord"": ""$AM$79""}]",form_8606,"[""src/forms/Y2025/irsForms/F8606.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Nondeductible IRAs.
2024,24_1040.xlsx,IRAConvert_Taxable2,'8606'!$AM$188,"[{""sheet"": ""8606"", ""coord"": ""$AM$188""}]",form_8606,"[""src/forms/Y2025/irsForms/F8606.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Nondeductible IRAs.
2024,24_1040.xlsx,IRADeduct,'Sch. 1'!$AC$72,"[{""sheet"": ""Sch. 1"", ""coord"": ""$AC$72""}]",schedule_1,"[""src/forms/Y2025/irsForms/Schedule1.ts""]",[],"[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",missing_direct_file_mapping,Additional income and adjustments.
2024,24_1040.xlsx,Item_Deduct_Wks_L9,'Sch. A'!$AI$100,"[{""sheet"": ""Sch. A"", ""coord"": ""$AI$100""}]",schedule_a,"[""src/forms/Y2025/irsForms/ScheduleA.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleA.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Itemized deductions.
2024,24_1040.xlsx,ItemizeAnyway,'Sch. A'!$B$65,"[{""sheet"": ""Sch. A"", ""coord"": ""$B$65""}]",schedule_a,"[""src/forms/Y2025/irsForms/ScheduleA.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleA.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Itemized deductions.
2024,24_1040.xlsx,ItemizedDeduct,'1040'!$AZ$60,"[{""sheet"": ""1040"", ""coord"": ""$AZ$60""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2024,24_1040.xlsx,LeapYear,'1040'!$AZ$2,"[{""sheet"": ""1040"", ""coord"": ""$AZ$2""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2024,24_1040.xlsx,Line33_NOT,"'Sch. 1, Line 21 (Stu Loan)'!$L$9","[{""sheet"": ""Sch. 1, Line 21 (Stu Loan)"", ""coord"": ""$L$9""}]",student_loan_interest_worksheet,"[""src/forms/Y2025/irsForms/Schedule1.ts""]",[],"[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",missing_direct_file_mapping,Student loan interest deduction.
2024,24_1040.xlsx,LivedApart,'1040'!$AR$8,"[{""sheet"": ""1040"", ""coord"": ""$AR$8""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2024,24_1040.xlsx,LivedApartAnswered,'1040'!$AR$7,"[{""sheet"": ""1040"", ""coord"": ""$AR$7""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2024,24_1040.xlsx,LLC_1,'8863'!$AE$114,"[{""sheet"": ""8863"", ""coord"": ""$AE$114""}]",form_8863,"[""src/forms/Y2025/irsForms/F8863.ts""]","[""direct-file/backend/src/main/resources/tax/form8863.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Education credits.
2024,24_1040.xlsx,LLC_2,'8863'!$AE$173,"[{""sheet"": ""8863"", ""coord"": ""$AE$173""}]",form_8863,"[""src/forms/Y2025/irsForms/F8863.ts""]","[""direct-file/backend/src/main/resources/tax/form8863.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Education credits.
2024,24_1040.xlsx,LLC_3,'8863'!$AE$232,"[{""sheet"": ""8863"", ""coord"": ""$AE$232""}]",form_8863,"[""src/forms/Y2025/irsForms/F8863.ts""]","[""direct-file/backend/src/main/resources/tax/form8863.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Education credits.
2024,24_1040.xlsx,LLC_4,'8863'!$AE$291,"[{""sheet"": ""8863"", ""coord"": ""$AE$291""}]",form_8863,"[""src/forms/Y2025/irsForms/F8863.ts""]","[""direct-file/backend/src/main/resources/tax/form8863.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Education credits.
2024,24_1040.xlsx,LocalTaxIRA,'1099-R'!$D$76,"[{""sheet"": ""1099-R"", ""coord"": ""$D$76""}]",1099_r,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/F8606.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Retirement distributions and basis interactions.
2024,24_1040.xlsx,LocalTaxPA,'1099-R'!$E$76,"[{""sheet"": ""1099-R"", ""coord"": ""$E$76""}]",1099_r,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/F8606.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Retirement distributions and basis interactions.
2024,24_1040.xlsx,LocalTaxW2,'W-2s'!$C$86,"[{""sheet"": ""W-2s"", ""coord"": ""$C$86""}]",w2_intake,"[""src/forms/Y2025/irsForms/F1040.ts""]",[],"[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",missing_direct_file_mapping,"Wage withholding intake that feeds Form 1040, 8959, dependent care, and credits."
2024,24_1040.xlsx,MarketDiscount,'1099-INT'!$I$76,"[{""sheet"": ""1099-INT"", ""coord"": ""$I$76""}]",1099_interest,"[""src/forms/Y2025/irsForms/ScheduleB.ts"", ""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleB.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Interest income intake.
2024,24_1040.xlsx,MaxSSTax,'W-2s'!$L$1,"[{""sheet"": ""W-2s"", ""coord"": ""$L$1""}]",w2_intake,"[""src/forms/Y2025/irsForms/F1040.ts""]",[],"[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",missing_direct_file_mapping,"Wage withholding intake that feeds Form 1040, 8959, dependent care, and credits."
2024,24_1040.xlsx,MaxSSTaxEarnings,'W-2s'!$G$1,"[{""sheet"": ""W-2s"", ""coord"": ""$G$1""}]",w2_intake,"[""src/forms/Y2025/irsForms/F1040.ts""]",[],"[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",missing_direct_file_mapping,"Wage withholding intake that feeds Form 1040, 8959, dependent care, and credits."
2024,24_1040.xlsx,MedCare_Tax_Withheld,'W-2s'!$C$69,"[{""sheet"": ""W-2s"", ""coord"": ""$C$69""}]",w2_intake,"[""src/forms/Y2025/irsForms/F1040.ts""]",[],"[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",missing_direct_file_mapping,"Wage withholding intake that feeds Form 1040, 8959, dependent care, and credits."
2024,24_1040.xlsx,MedCare_wages,'W-2s'!$C$68,"[{""sheet"": ""W-2s"", ""coord"": ""$C$68""}]",w2_intake,"[""src/forms/Y2025/irsForms/F1040.ts""]",[],"[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",missing_direct_file_mapping,"Wage withholding intake that feeds Form 1040, 8959, dependent care, and credits."
2024,24_1040.xlsx,MedicareTaxRate,'8959'!$K$57,"[{""sheet"": ""8959"", ""coord"": ""$K$57""}]",form_8959,"[""src/forms/Y2025/irsForms/F8959.ts""]","[""direct-file/backend/src/main/resources/tax/form8959.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Additional Medicare tax.
2024,24_1040.xlsx,MFS_Spouse_NotFiling,'1040'!$AL$9,"[{""sheet"": ""1040"", ""coord"": ""$AL$9""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2024,24_1040.xlsx,ModAdjGrossInc,'8960'!$AC$69,"[{""sheet"": ""8960"", ""coord"": ""$AC$69""}]",form_8960,"[""src/forms/Y2025/irsForms/F8960.ts""]","[""direct-file/backend/src/main/resources/tax/form8960.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Net investment income tax.
2024,24_1040.xlsx,MovExp_ArmedForces,'Sch. 1'!$AC$64,"[{""sheet"": ""Sch. 1"", ""coord"": ""$AC$64""}]",schedule_1,"[""src/forms/Y2025/irsForms/Schedule1.ts""]",[],"[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",missing_direct_file_mapping,Additional income and adjustments.
2024,24_1040.xlsx,Name_1st_Sp,'1040'!$B$9,"[{""sheet"": ""1040"", ""coord"": ""$B$9""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2024,24_1040.xlsx,Name_1st_Yours,'1040'!$B$7,"[{""sheet"": ""1040"", ""coord"": ""$B$7""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2024,24_1040.xlsx,Name_Last_Sp,'1040'!$N$9,"[{""sheet"": ""1040"", ""coord"": ""$N$9""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2024,24_1040.xlsx,Name_Last_Yours,'1040'!$N$7,"[{""sheet"": ""1040"", ""coord"": ""$N$7""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2024,24_1040.xlsx,Names,'1040'!$AW$9,"[{""sheet"": ""1040"", ""coord"": ""$AW$9""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2024,24_1040.xlsx,NameSpouse,'1040'!$AY$11,"[{""sheet"": ""1040"", ""coord"": ""$AY$11""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2024,24_1040.xlsx,NameYours,'1040'!$AW$11,"[{""sheet"": ""1040"", ""coord"": ""$AW$11""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2024,24_1040.xlsx,Needs_SALT,"'Sch 1, Line 1 (SALT)'!$L$80","[{""sheet"": ""Sch 1, Line 1 (SALT)"", ""coord"": ""$L$80""}]",salt_worksheet,"[""src/forms/Y2025/irsForms/ScheduleA.ts"", ""src/forms/Y2025/irsForms/Schedule1A.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleA.xml"", ""direct-file/backend/src/main/resources/tax/schedule1A.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,SALT itemized / special deduction worksheet.
